event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
2475,2474,1761413165967123919,2025-10-25 17:26:05,-4.689693450927734,1761413165962434226,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2474,1761413165968457864,1761413165967113776,-23.586750030517575,5.0,1761413165944871114,1.121326113706713,-4.037291499244206e-07,0.0009249276899936,0.99999076,fusion,1761413165.971676,1761413165969579190,1761413165969576416,1761413165969581964,2465414,2.465414,1344088,1.344088,False,False
2476,2475,1761413166568702151,2025-10-25 17:26:06,-4.689693450927734,1761413166564012458,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2475,1761413166570009490,1761413166568691860,-23.586750030517575,5.0,1761413166546422740,1.1343701094828016,-4.037291499244206e-07,0.0020575726020697,0.9999926,fusion,1761413166.5740476,1761413166571143860,1761413166571137688,1761413166571150032,2452000,2.452,1317630,1.31763,False,False
2477,2476,1761413167170275499,2025-10-25 17:26:07,-4.689693450927734,1761413167165585806,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2476,1761413167171502084,1761413167170265763,-23.586750030517575,5.0,1761413167147915334,1.1473450624041193,-4.0372914992442054e-07,0.0027269090614738,0.9999945,fusion,1761413167.1752198,1761413167172649429,1761413167172641249,1761413167172657609,2383666,2.383666,1236321,1.236321,False,False
2478,2477,1761413167771868424,2025-10-25 17:26:07,-4.689693450927734,1761413167767178731,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2477,1761413167773080995,1761413167771857928,-23.586750030517575,5.0,1761413167749494245,1.1471021874456673,-4.0372914992442054e-07,0.0027269090614738,0.9999945,fusion,1761413167.7767327,1761413167774228097,1761413167774219917,1761413167774236277,2370169,2.370169,1223067,1.223067,False,False
2479,2478,1761413168373441813,2025-10-25 17:26:08,-4.689693450927734,1761413168368752120,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2478,1761413168374658526,1761413168373431984,-23.586750030517575,5.0,1761413168351071776,1.190236109556366,-4.037291499244207e-07,0.0024077021281696,0.9999963,fusion,1761413168.3783455,1761413168375848762,1761413168375841539,1761413168375855985,2416778,2.416778,1226542,1.226542,False,False
2480,2479,1761413168975014941,2025-10-25 17:26:08,-4.689693450927734,1761413168970325248,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2479,1761413168976223492,1761413168975005105,-23.586750030517575,5.0,1761413168952636742,1.1899932402770492,-4.037291499244207e-07,0.0024077021281696,0.9999963,fusion,1761413168.979924,1761413168977413485,1761413168977406262,1761413168977420708,2408380,2.40838,1218387,1.218387,False,False
2481,2480,1761413169576792814,2025-10-25 17:26:09,-4.689693450927734,1761413169572103121,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2480,1761413169578039955,1761413169576781137,-23.586750030517575,5.0,1761413169554453205,1.1993592216724154,-4.037291499244206e-07,0.0023623516350823,0.99999815,fusion,1761413169.581704,1761413169579239314,1761413169579232227,1761413169579246401,2458177,2.458177,1258818,1.258818,False,False
2482,2481,1761413170178414106,2025-10-25 17:26:10,-4.667997360229492,1761413170173746109,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2481,1761413170179793438,1761413170178403433,-5.053281784057617,5.0,1761413170174740157,1.1216399209753891,-4.037291499244206e-07,0.0009307797199653,0.9999907,fusion,1761413170.238202,1761413170180915077,1761413170180912285,1761413170180917869,2511644,2.511644,1390005,1.390005,False,False
2483,2482,1761413170823247380,2025-10-25 17:26:10,-4.667997360229492,1761413170818579383,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2482,1761413170824698533,1761413170823235012,-5.053281784057617,5.0,1761413170819645252,1.1213795538952307,-4.037291499244206e-07,0.0009307797199653,0.9999907,fusion,1761413170.8277464,1761413170825819912,1761413170825817120,1761413170825822704,2584900,2.5849,1463521,1.463521,False,False
2484,2483,1761413171424902591,2025-10-25 17:26:11,-4.667997360229492,1761413171420234594,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2483,1761413171426366005,1761413171424891239,-5.053281784057617,5.0,1761413171421312724,1.1276796167475165,-4.037291499244207e-07,0.0020834617990019,0.99999255,fusion,1761413171.4308648,1761413171427493684,1761413171427487434,1761413171427499934,2602445,2.602445,1474766,1.474766,False,False
2485,2484,1761413172026496482,2025-10-25 17:26:12,-4.667997360229492,1761413172021828485,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2484,1761413172027823466,1761413172026485677,-5.053281784057617,5.0,1761413172022770185,1.156327711397808,-4.037291499244206e-07,0.0024934956985018,0.9999944,fusion,1761413172.0318198,1761413172028979793,1761413172028972313,1761413172028987273,2494116,2.494116,1337789,1.337789,False,False
2486,2485,1761413172628101729,2025-10-25 17:26:12,-4.667997360229492,1761413172623433732,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2485,1761413172629316767,1761413172628091311,-5.053281784057617,5.0,1761413172624263486,1.1560848709954503,-4.037291499244206e-07,0.0024934956985018,0.9999944,fusion,1761413172.6330593,1761413172630472851,1761413172630465371,1761413172630480331,2381540,2.38154,1225456,1.225456,False,False
2487,2486,1761413173229665958,2025-10-25 17:26:13,-4.667997360229492,1761413173224997961,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2486,1761413173230889268,1761413173229655373,-5.053281784057617,5.0,1761413173225835987,1.1797376807883777,-4.0372914992442054e-07,0.0027303588515574,0.9999963,fusion,1761413173.2346716,1761413173232069005,1761413173232060814,1761413173232077196,2413632,2.413632,1233895,1.233895,False,False
2488,2487,1761413173831253941,2025-10-25 17:26:13,-4.667997360229492,1761413173826585944,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2487,1761413173832466365,1761413173831243573,-5.053281784057617,5.0,1761413173827413084,1.1794948065999775,-4.0372914992442054e-07,0.0027303588515574,0.9999963,fusion,1761413173.8361683,1761413173833645859,1761413173833637668,1761413173833654050,2402286,2.402286,1222792,1.222792,False,False
2489,2488,1761413174432829397,2025-10-25 17:26:14,-4.667997360229492,1761413174428161400,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2488,1761413174434039780,1761413174432819333,-5.053281784057617,5.0,1761413174428986499,1.2046582167774835,-4.037291499244206e-07,0.0017576480016902,0.99999815,fusion,1761413174.437678,1761413174435244438,1761413174435239166,1761413174435249710,2425105,2.425105,1220447,1.220447,False,False
2490,2489,1761413175034404222,2025-10-25 17:26:15,-4.667997360229492,1761413175029736225,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2489,1761413175038179177,1761413175034393763,-5.053281784057617,5.0,1761413175033125896,1.1215949190934291,-4.037291499244206e-07,0.0009315840543422,0.9999907,fusion,1761413175.042611,1761413175039300771,1761413175039297977,1761413175039303565,4907008,4.907008,3785414,3.785414,False,False
2491,2490,1761413175636225315,2025-10-25 17:26:15,-4.667997360229492,1761413175631557318,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2490,1761413175637857751,1761413175636214263,-5.053281784057617,5.0,1761413175632804470,1.12135281139578,-4.037291499244206e-07,0.0009315840543422,0.9999907,fusion,1761413175.6412544,1761413175638979103,1761413175638976309,1761413175638981897,2764840,2.76484,1643488,1.643488,False,False
2492,2491,1761413176237839250,2025-10-25 17:26:16,-4.667997360229492,1761413176233171253,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2491,1761413176239167306,1761413176237828658,-5.053281784057617,5.0,1761413176234114025,1.1309860559238931,-4.037291499244206e-07,0.0020033904541526,0.99999255,fusion,1761413176.2422953,1761413176240298292,1761413176240292282,1761413176240304302,2469634,2.469634,1338648,1.338648,False,False
2493,2492,1761413176839422767,2025-10-25 17:26:16,-4.667997360229492,1761413176834754770,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2492,1761413176840717346,1761413176839412968,-5.053281784057617,5.0,1761413176835664065,1.1307431926124816,-4.037291499244206e-07,0.0020033904541526,0.99999255,fusion,1761413176.8447838,1761413176841848089,1761413176841842079,1761413176841854099,2435121,2.435121,1304378,1.304378,False,False
2494,2493,1761413177440989139,2025-10-25 17:26:17,-4.667997360229492,1761413177436321142,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2493,1761413177442212542,1761413177440978910,-5.053281784057617,5.0,1761413177437159261,1.162469562681557,-4.0372914992442054e-07,0.0023675586775251,0.9999944,fusion,1761413177.4459114,1761413177443375011,1761413177443367909,1761413177443382113,2396101,2.396101,1233632,1.233632,False,False
2495,2494,1761413178042580118,2025-10-25 17:26:18,-4.667997360229492,1761413178037912121,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2494,1761413178043813545,1761413178042570285,-5.053281784057617,5.0,1761413178038760264,1.1865514970756403,-4.037291499244207e-07,0.0024717359373893,0.9999963,fusion,1761413178.0474365,1761413178045000096,1761413178044992681,1761413178045007511,2429811,2.429811,1243260,1.24326,False,False
2496,2495,1761413178644173894,2025-10-25 17:26:18,-4.667997360229492,1761413178639505897,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2495,1761413178645385819,1761413178644163977,-5.053281784057617,5.0,1761413178640332538,1.1863086249086277,-4.037291499244207e-07,0.0024717359373893,0.9999963,fusion,1761413178.6490898,1761413178646572127,1761413178646564712,1761413178646579542,2408150,2.40815,1221842,1.221842,False,False
2497,2496,1761413179245745706,2025-10-25 17:26:19,-4.667997360229492,1761413179241077709,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2496,1761413179246958356,1761413179245735642,-5.053281784057617,5.0,1761413179241905075,1.1905540254509568,-4.037291499244206e-07,0.0026618046907468,0.99999815,fusion,1761413179.2506092,1761413179248148910,1761413179248140925,1761413179248156895,2413268,2.413268,1222714,1.222714,False,False
2498,2497,1761413179847360415,2025-10-25 17:26:19,-4.667997360229492,1761413179842692418,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2497,1761413179848580045,1761413179847350140,-5.053281784057617,5.0,1761413179843526764,1.1903111331663292,-4.037291499244206e-07,0.0026618046907468,0.99999815,fusion,1761413179.8522491,1761413179849770356,1761413179849762371,1761413179849778341,2420216,2.420216,1229905,1.229905,False,False
2499,2498,1761413180448940872,2025-10-25 17:26:20,-23.17667007446289,1761413180425764202,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2498,1761413180450276529,1761413180448930688,-23.859739303588867,5.0,1761413180426416790,1.1215336580706066,-4.037291499244206e-07,0.0007027495030342,0.99999297,fusion,1761413180.5270748,1761413180451398062,1761413180451395954,1761413180451400170,2467374,2.467374,1345841,1.345841,False,False
2500,2499,1761413181081507626,2025-10-25 17:26:21,-23.17667007446289,1761413181058330956,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2499,1761413181083003932,1761413181081495330,-23.859739303588867,5.0,1761413181059144193,1.1350629680305198,-4.037291499244207e-07,0.0016170050169921,0.9999944,fusion,1761413181.0861273,1761413181084138994,1761413181084134143,1761413181084143845,2643664,2.643664,1508602,1.508602,False,False
2501,2500,1761413181683387223,2025-10-25 17:26:21,-23.17667007446289,1761413181660210553,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2500,1761413181691429948,1761413181683375244,-23.859739303588867,5.0,1761413181667570209,1.1348173287770311,-4.037291499244207e-07,0.0016170050169921,0.9999944,fusion,1761413181.7050228,1761413181692564765,1761413181692559914,1761413181692569616,9189521,9.189521,8054704,8.054704,False,False
2502,2501,1761413182285063258,2025-10-25 17:26:22,-23.17667007446289,1761413182261886588,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2501,1761413182286538500,1761413182285050861,-23.859739303588867,5.0,1761413182262678761,1.121934174167034,-4.037291499244206e-07,0.0020913887510687,0.99999297,cpu,1761413182.0,1761413182287660434,1761413182287654160,1761413182287666708,2609573,2.609573,1487639,1.487639,False,False
2503,2502,1761413182886701961,2025-10-25 17:26:22,-23.17667007446289,1761413182863525291,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2502,1761413182888057681,1761413182886690409,-23.859739303588867,5.0,1761413182864197942,1.121691323368971,-4.037291499244206e-07,0.0020913887510687,0.99999297,cpu,1761413182.0,1761413182889179372,1761413182889173098,1761413182889185646,2488963,2.488963,1367272,1.367272,False,False
2504,2503,1761413183488330931,2025-10-25 17:26:23,-23.17667007446289,1761413183465154261,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2503,1761413183489957140,1761413183488319620,-23.859739303588867,5.0,1761413183466097401,1.1213804715508184,-4.037291499244206e-07,0.002443101720928,0.99999297,cpu,1761413183.0,1761413183491078520,1761413183491071191,1761413183491085849,2758900,2.7589,1637520,1.63752,False,False
2505,2504,1761413184089919707,2025-10-25 17:26:24,-23.17667007446289,1761413184066743037,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2504,1761413184091159308,1761413184089909281,-23.859739303588867,5.0,1761413184067299569,1.1216894489776086,-4.037291499244206e-07,0.0020740260424645,0.99999297,cpu,1761413184.0,1761413184092280997,1761413184092274775,1761413184092287219,2371716,2.371716,1250027,1.250027,False,False
2506,2505,1761413184691501067,2025-10-25 17:26:24,-23.17667007446289,1761413184668324397,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2505,1761413184692715790,1761413184691490497,-23.859739303588867,5.0,1761413184668856051,1.1214465830672704,-4.037291499244206e-07,0.0020740260424645,0.99999297,cpu,1761413184.0,1761413184693837236,1761413184693831014,1761413184693843458,2346739,2.346739,1225293,1.225293,False,False
2507,2506,1761413185293069636,2025-10-25 17:26:25,-23.17667007446289,1761413185269892966,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2506,1761413185294469559,1761413185293059172,-23.859739303588867,5.0,1761413185270609820,1.024729873665128,-4.037291499244206e-07,0.0013685962585441,0.9999863,cpu,1761413185.0,1761413185295494288,1761413185295490183,1761413185295498393,2435116,2.435116,1410387,1.410387,False,False
2508,2507,1761413185894661895,2025-10-25 17:26:25,-23.17667007446289,1761413185871485225,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2507,1761413185896098710,1761413185894651728,-23.859739303588867,5.0,1761413185872238971,1.024486978396548,-4.037291499244206e-07,0.0013685962585441,0.9999863,cpu,1761413185.0,1761413185897123196,1761413185897119091,1761413185897127301,2471468,2.471468,1446982,1.446982,False,False
2509,2508,1761413186496254419,2025-10-25 17:26:26,-23.17667007446289,1761413186473077749,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2508,1761413186508394944,1761413186496244442,-23.859739303588867,5.0,1761413186484535205,1.024653924932032,-4.037291499244206e-07,0.0021590949472738,0.9999863,cpu,1761413186.0,1761413186509419597,1761413186509413120,1761413186509426074,13175155,13.175155,12150502,12.150502,False,False
2510,2509,1761413187097827371,2025-10-25 17:26:27,-23.17667007446289,1761413187074650701,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2509,1761413187099042499,1761413187097817458,-23.859739303588867,5.0,1761413187075182760,1.0244944081931786,-4.037291499244206e-07,0.0025102337986027,0.9999863,cpu,1761413187.0,1761413187100066993,1761413187100059463,1761413187100074523,2249535,2.249535,1225041,1.225041,False,False
2511,2510,1761413187699648802,2025-10-25 17:26:27,-23.17667007446289,1761413187676472132,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2510,1761413187700899459,1761413187699637222,-23.859739303588867,5.0,1761413187677039720,1.0242514209996123,-4.037291499244206e-07,0.0025102337986027,0.9999863,cpu,1761413187.0,1761413187701923710,1761413187701916180,1761413187701931240,2286488,2.286488,1262237,1.262237,False,False
2512,2511,1761413188301271779,2025-10-25 17:26:28,-23.17667007446289,1761413188278095109,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2511,1761413188302489487,1761413188301261190,-23.859739303588867,5.0,1761413188278629748,1.0238022981326569,-4.037291499244206e-07,0.0027087253329227,0.9999863,cpu,1761413188.0,1761413188303513289,1761413188303505163,1761413188303521415,2252099,2.252099,1228297,1.228297,False,False
2513,2512,1761413188902856082,2025-10-25 17:26:28,-23.17667007446289,1761413188879679412,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2512,1761413188904089834,1761413188902845728,-23.859739303588867,5.0,1761413188880230095,1.023559414511117,-4.037291499244206e-07,0.0027087253329227,0.9999863,cpu,1761413188.0,1761413188905113393,1761413188905105267,1761413188905121519,2267665,2.267665,1244106,1.244106,False,False
2514,2513,1761413189504451705,2025-10-25 17:26:29,-23.17667007446289,1761413189481275035,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2513,1761413189505669977,1761413189504441108,-23.859739303588867,5.0,1761413189481810238,1.11956871486733,-4.037291499244206e-07,0.0007396437410909,0.99999726,fusion,1761413189.5093572,1761413189506789545,1761413189506787327,1761413189506791763,2348437,2.348437,1228869,1.228869,False,False
2515,2514,1761413190106040083,2025-10-25 17:26:30,-23.17667007446289,1761413190082863413,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2514,1761413190107372500,1761413190106029985,-23.859739303588867,5.0,1761413190083512761,1.0249385433408045,-4.037291499244206e-07,0.0009992731975216,0.99999,fusion,1761413190.1111906,1761413190108397438,1761413190108394441,1761413190108400435,2367453,2.367453,1342515,1.342515,False,False
2516,2515,1761413190707646269,2025-10-25 17:26:30,-23.227930068969727,1761413190684418339,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2515,1761413190709114692,1761413190707636179,-5.250215530395508,5.0,1761413190703864477,1.0246956025428855,-4.037291499244206e-07,0.0009992731975216,0.99999,fusion,1761413190.766821,1761413190710139387,1761413190710136390,1761413190710142384,2503208,2.503208,1478513,1.478513,False,False
2517,2516,1761413191340822935,2025-10-25 17:26:31,-23.227930068969727,1761413191317595005,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2516,1761413191342299447,1761413191340810833,-5.250215530395508,5.0,1761413191337049232,1.0512947354370912,-4.037291499244206e-07,0.001805432236592,0.999992,fusion,1761413191.34555,1761413191343350741,1761413191343345325,1761413191343356157,2539908,2.539908,1488614,1.488614,False,False
2518,2517,1761413191942475455,2025-10-25 17:26:31,-23.227930068969727,1761413191919247525,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2517,1761413191943805414,1761413191942464218,-5.250215530395508,5.0,1761413191938555199,1.0510518899331376,-4.037291499244206e-07,0.001805432236592,0.999992,fusion,1761413191.9477792,1761413191944856465,1761413191944851049,1761413191944861881,2392247,2.392247,1341196,1.341196,False,False
2519,2518,1761413192544089804,2025-10-25 17:26:32,-23.227930068969727,1761413192520861874,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2518,1761413192545308776,1761413192544079152,-5.250215530395508,5.0,1761413192540058561,1.0622179924560653,-4.037291499244206e-07,0.0020074945400945,0.99999404,fusion,1761413192.5490327,1761413192546370993,1761413192546364971,1761413192546377015,2291841,2.291841,1229624,1.229624,False,False
2520,2519,1761413193145672490,2025-10-25 17:26:33,-23.227930068969727,1761413193122444560,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2519,1761413193146889806,1761413193145661664,-5.250215530395508,5.0,1761413193141639591,1.0818129142181163,-4.0372914992442054e-07,0.0023683212057489,0.99999607,fusion,1761413193.150561,1761413193147971618,1761413193147964514,1761413193147978722,2309954,2.309954,1228142,1.228142,False,False
2521,2520,1761413193747482967,2025-10-25 17:26:33,-23.227930068969727,1761413193724255037,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2520,1761413193748730097,1761413193747471473,-5.250215530395508,5.0,1761413193743479882,1.0815699336662508,-4.0372914992442054e-07,0.0023683212057489,0.99999607,fusion,1761413193.752396,1761413193749811666,1761413193749804562,1761413193749818770,2340193,2.340193,1258624,1.258624,False,False
2522,2521,1761413194349105579,2025-10-25 17:26:34,-23.227930068969727,1761413194325877649,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2521,1761413194350323509,1761413194349094693,-5.250215530395508,5.0,1761413194345073294,1.0963984108272975,-4.037291499244207e-07,0.0020373207851347,0.99999803,fusion,1761413194.3538964,1761413194351419907,1761413194351413796,1761413194351426018,2325214,2.325214,1228816,1.228816,False,False
2523,2522,1761413194950692159,2025-10-25 17:26:34,-23.227930068969727,1761413194927464229,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2522,1761413194951924966,1761413194950682104,-5.250215530395508,5.0,1761413194946674751,1.0961555267244751,-4.037291499244207e-07,0.0020373207851347,0.99999803,fusion,1761413194.9556155,1761413194953021121,1761413194953015010,1761413194953027232,2339017,2.339017,1242862,1.242862,False,False
2524,2523,1761413195552287514,2025-10-25 17:26:35,-23.227930068969727,1761413195529059584,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2523,1761413195553638040,1761413195552277434,-5.250215530395508,5.0,1761413195548387825,1.0246746147744643,-4.037291499244206e-07,0.0010166559150093,0.9999898,fusion,1761413195.5567198,1761413195554662714,1761413195554659665,1761413195554665763,2385280,2.38528,1360606,1.360606,False,False
2525,2524,1761413196153866158,2025-10-25 17:26:36,-23.227930068969727,1761413196130638228,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2524,1761413196155214068,1761413196153856100,-5.250215530395508,5.0,1761413196149963853,1.0345625252311932,-4.037291499244207e-07,0.0019813383335066,0.99999183,fusion,1761413196.1583483,1761413196156248630,1761413196156242686,1761413196156254574,2392530,2.39253,1357968,1.357968,False,False
2526,2525,1761413196755442729,2025-10-25 17:26:36,-23.227930068969727,1761413196732214799,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2525,1761413196756746983,1761413196755432788,-5.250215530395508,5.0,1761413196751496768,1.0343196688502514,-4.037291499244207e-07,0.0019813383335066,0.99999183,fusion,1761413196.760749,1761413196757781302,1761413196757775358,1761413196757787246,2348514,2.348514,1314195,1.314195,False,False
2527,2526,1761413197357008698,2025-10-25 17:26:37,-23.227930068969727,1761413197333780768,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2526,1761413197358226959,1761413197356998371,-5.250215530395508,5.0,1761413197352976744,1.0393581581816396,-4.037291499244206e-07,0.0023044005991427,0.9999939,fusion,1761413197.361941,1761413197359266317,1761413197359259404,1761413197359273230,2267946,2.267946,1228588,1.228588,False,False
2528,2527,1761413197958590784,2025-10-25 17:26:37,-23.227930068969727,1761413197935362854,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2527,1761413197959823470,1761413197958581028,-5.250215530395508,5.0,1761413197954573255,1.0391152761964613,-4.037291499244206e-07,0.0023044005991427,0.9999939,fusion,1761413197.9635868,1761413197960862585,1761413197960855672,1761413197960869498,2281557,2.281557,1242442,1.242442,False,False
2529,2528,1761413198560184068,2025-10-25 17:26:38,-23.227930068969727,1761413198536956138,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2528,1761413198561394892,1761413198560174297,-5.250215530395508,5.0,1761413198556144677,1.0644517747229785,-4.037291499244206e-07,0.00276337405435,0.99999595,fusion,1761413198.5650675,1761413198562459343,1761413198562451053,1761413198562467633,2285046,2.285046,1220595,1.220595,False,False
2530,2529,1761413199161753561,2025-10-25 17:26:39,-23.227930068969727,1761413199138525631,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2529,1761413199162963331,1761413199161743879,-5.250215530395508,5.0,1761413199157713116,1.0683494207548596,-4.0372914992442054e-07,0.0028612882241922,0.999998,fusion,1761413199.1666565,1761413199164031680,1761413199164023097,1761413199164040263,2287801,2.287801,1219452,1.219452,False,False
2531,2530,1761413199763532502,2025-10-25 17:26:39,-23.227930068969727,1761413199740304572,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2530,1761413199764775940,1761413199763521268,-5.250215530395508,5.0,1761413199759525725,1.0681064514650078,-4.0372914992442054e-07,0.0028612882241922,0.999998,fusion,1761413199.768437,1761413199765844046,1761413199765835463,1761413199765852629,2322778,2.322778,1254672,1.254672,False,False
2532,2531,1761413200365144897,2025-10-25 17:26:40,-23.227930068969727,1761413200341916967,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2531,1761413200366519506,1761413200365134552,-5.250215530395508,5.0,1761413200361269291,1.0246611231820548,-4.037291499244206e-07,0.0009024745395436,0.999991,fusion,1761413200.3695118,1761413200367544167,1761413200367541460,1761413200367546874,2409615,2.409615,1384954,1.384954,False,False
2533,2532,1761413200966731724,2025-10-25 17:26:40,-4.716157913208008,1761413200962015567,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2532,1761413200968164994,1761413200966721283,-5.436897277832031,5.0,1761413200962728097,1.0244182212717745,-4.037291499244206e-07,0.0009024745395436,0.999991,fusion,1761413201.009282,1761413200969189412,1761413200969186705,1761413200969192119,2468129,2.468129,1443711,1.443711,False,False
2534,2533,1761413201581523629,2025-10-25 17:26:41,-4.716157913208008,1761413201576807472,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2533,1761413201582902292,1761413201581511221,-5.436897277832031,5.0,1761413201577465395,1.0273670145747678,-4.037291499244206e-07,0.0018731729937133,0.9999928,fusion,1761413201.586945,1761413201583929659,1761413201583924040,1761413201583935278,2418438,2.418438,1391071,1.391071,False,False
2535,2534,1761413202183186321,2025-10-25 17:26:42,-4.716157913208008,1761413202178470164,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2534,1761413202184413293,1761413202183174987,-5.436897277832031,5.0,1761413202178976396,1.03456982817871,-4.037291499244206e-07,0.0021812613210144,0.99999464,fusion,1761413202.1880612,1761413202185447862,1761413202185441319,1761413202185454405,2272875,2.272875,1238306,1.238306,False,False
2536,2535,1761413202784781158,2025-10-25 17:26:42,-4.716157913208008,1761413202780065001,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2535,1761413202786001971,1761413202784770846,-5.436897277832031,5.0,1761413202780565074,1.0343269492737404,-4.037291499244206e-07,0.0021812613210144,0.99999464,fusion,1761413202.7896955,1761413202787036297,1761413202787029754,1761413202787042840,2265451,2.265451,1231125,1.231125,False,False
2537,2536,1761413203386363456,2025-10-25 17:26:43,-4.716157913208008,1761413203381647299,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2536,1761413203387601819,1761413203386353530,-5.436897277832031,5.0,1761413203382164922,1.0472434850694703,-4.037291499244207e-07,0.0029075363419006,0.9999964,fusion,1761413203.3912885,1761413203388649062,1761413203388640340,1761413203388657784,2295532,2.295532,1248289,1.248289,False,False
2538,2537,1761413203987969290,2025-10-25 17:26:43,-4.716157913208008,1761413203983253133,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,2537,1761413203989188755,1761413203987959135,-5.436897277832031,5.0,1761413203983751858,1.0470006068382964,-4.037291499244207e-07,0.0029075363419006,0.9999964,fusion,1761413203.9928813,1761413203990235755,1761413203990227033,1761413203990244477,2276620,2.27662,1229620,1.22962,False,False
