event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
52,51,1761411702991990414,2025-10-25 17:01:42,-23.24819564819336,1761411702968742219,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,51,1761411702992655706,1761411702991978231,-23.24366569519043,5.0,1761411702969412041,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411702.9926555,1761411702993875346,1761411702978875346,1761411703008875346,1897115,1.897115,677475,0.677475,False,False
53,52,1761411703593671985,2025-10-25 17:01:43,-23.24819564819336,1761411703570423790,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,52,1761411703594289158,1761411703593660787,-23.24366569519043,5.0,1761411703571045493,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411703.594289,1761411703595508798,1761411703580508798,1761411703610508798,1848011,1.848011,628371,0.628371,False,False
54,53,1761411704195296569,2025-10-25 17:01:44,-23.24819564819336,1761411704172048374,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,53,1761411704195902063,1761411704195286037,-23.24366569519043,5.0,1761411704172658398,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411704.195902,1761411704197121703,1761411704182121703,1761411704212121703,1835666,1.835666,616026,0.616026,False,False
55,54,1761411704796915940,2025-10-25 17:01:44,-23.24819564819336,1761411704773667745,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,54,1761411704797511024,1761411704796905949,-23.24366569519043,5.0,1761411704774267359,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411704.7975109,1761411704798730664,1761411704783730664,1761411704813730664,1824715,1.824715,605075,0.605075,False,False
56,55,1761411705398506750,2025-10-25 17:01:45,-23.24819564819336,1761411705375258555,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,55,1761411705399139429,1761411705398496831,-23.24366569519043,5.0,1761411705375895764,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411705.3991394,1761411705400359069,1761411705385359069,1761411705415359069,1862238,1.862238,642598,0.642598,False,False
57,56,1761411706000144539,2025-10-25 17:01:46,-23.24819564819336,1761411705976896344,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,56,1761411706000745450,1761411706000134613,-23.24366569519043,5.0,1761411705977501785,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411706.0007455,1761411706001965090,1761411705986965090,1761411706016965090,1830477,1.830477,610837,0.610837,False,False
58,57,1761411706601743706,2025-10-25 17:01:46,-23.24819564819336,1761411706578495511,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,57,1761411706602346091,1761411706601734407,-23.24366569519043,5.0,1761411706579102426,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411706.602346,1761411706603565731,1761411706588565731,1761411706618565731,1831324,1.831324,611684,0.611684,False,False
59,58,1761411707203336908,2025-10-25 17:01:47,-23.24819564819336,1761411707180088713,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,58,1761411707203931212,1761411707203327416,-23.24366569519043,5.0,1761411707180687547,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411707.203931,1761411707205150852,1761411707190150852,1761411707220150852,1823436,1.823436,603796,0.603796,False,False
60,59,1761411707804927203,2025-10-25 17:01:47,-23.24819564819336,1761411707781679008,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,59,1761411707805521855,1761411707804917480,-23.24366569519043,5.0,1761411707782278190,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411707.805522,1761411707806741495,1761411707791741495,1761411707821741495,1824015,1.824015,604375,0.604375,False,False
61,60,1761411708406747615,2025-10-25 17:01:48,-23.24819564819336,1761411708383499420,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,60,1761411708407397070,1761411708406736683,-23.24366569519043,5.0,1761411708384153405,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411708.407397,1761411708408616710,1761411708393616710,1761411708423616710,1880027,1.880027,660387,0.660387,False,False
