timestamp,elapsed_seconds,client_offset_ms,client_drift_us_per_s,client_source,ntp_ground_truth_offset_ms,ntp_uncertainty_ms,has_ntp,chronotick_error_ms,system_error_ms,dataset_size,corrections_applied
1760496160.77567,8362.216933012009,10.725277476012707,19.76359635591507,cpu,,,False,,,850,3
1760496170.7786832,8372.219946146011,12.48615887016058,-4064.8337453603745,cpu,,,False,,,851,3
1760496180.781297,8382.222559928894,7.270109839737415,-3692.206460982561,cpu,,,False,,,852,3
1760496190.7847733,8392.226036310196,-0.015966594219207764,1969.4424699991941,cpu,,,False,,,853,3
1760496200.7875369,8402.228799819946,-0.5143499583937228,5052.120890468359,cpu,,,False,,,854,3
1760496210.7903144,8412.231577396393,5.5395918898284435,3163.4937040507793,cpu,,,False,,,855,3
1760496220.7935796,8422.234842538834,10.430026799440384,-1373.1056824326515,cpu,,,False,,,856,3
1760496230.7964034,8432.237666368484,9.350159205496311,-3292.337991297245,cpu,,,False,,,857,3
1760496240.7990406,8442.240303516388,4.112035967409611,-778.5165216773748,cpu,,,False,,,858,3
1760496250.801982,8452.243244886398,0.7501411600969732,3147.296141833067,cpu,,,False,,,859,3
1760496260.8049836,8462.24624657631,3.5270373336970806,3353.2166853547096,cpu,,,False,,,860,3
1760496270.8077743,8472.249037265778,8.658024482429028,-67.96512752771378,cpu,,,False,,,861,3
1760496280.8129852,8482.254248142242,9.124409407377243,-2483.2291528582573,cpu,,,False,,,862,3
1760496290.8158882,8492.257151126862,5.3391652181744576,-1165.9348383545876,cpu,,,False,,,863,3
1760496300.8186314,8502.259894371033,2.4076306726783514,2192.7792113274336,cpu,2.0154714584350586,13.930439949035645,True,0.3921592142432928,2.0154714584350586,864,3
1760496310.821132,8512.26239490509,3.9034290239214897,2631.652634590864,cpu,,,False,,,865,3
1760496320.8242178,8522.26548075676,8.157838135957718,-117.11008846759796,cpu,,,False,,,866,3
1760496330.8281734,8532.269436359406,8.256619796156883,-1781.528815627098,cpu,,,False,,,867,3
1760496340.8314602,8542.272723197937,4.534431267529726,-299.90682378411293,cpu,,,False,,,868,3
1760496350.8345668,8552.275829792023,1.348419114947319,3320.9091052412987,cpu,,,False,,,869,3
1760496360.8373828,8562.27864575386,3.5981647670269012,3535.214811563492,cpu,,,False,,,870,3
1760496370.8411548,8572.2824177742,8.55500902980566,116.8893650174141,cpu,,,False,,,871,3
1760496380.8442643,8582.285527229309,9.337609633803368,-2430.402208119631,cpu,,,False,,,872,3
1760496390.8473136,8592.288576602936,4.560059402137995,-738.736242055893,cpu,,,False,,,873,3
1760496400.8500135,8602.291276454926,0.8043060079216957,3223.2291996479034,cpu,,,False,,,874,3
1760496410.854034,8612.295296907425,3.489753697067499,2858.532126992941,cpu,,,False,,,875,3
1760496420.8568888,8622.298151731491,8.374275639653206,-438.9490932226181,cpu,,,False,,,876,3
1760496430.859805,8632.30106806755,8.871513418853283,-2547.18866199255,cpu,,,False,,,877,3
1760496440.8644748,8642.305737733841,4.7918083146214485,-590.4072895646095,cpu,,,False,,,878,3
1760496450.8674302,8652.308693170547,1.6122909728437662,3459.5911856740713,cpu,,,False,,,879,3
1760496460.8703935,8662.311656475067,4.851850681006908,2760.231029242277,cpu,,,False,,,880,3
1760496470.8741612,8672.315424203873,10.048403404653072,-1265.9737840294838,cpu,,,False,,,881,3
1760496480.8778436,8682.319106578827,9.096873924136162,-3368.2044595479965,cpu,1.5172958374023438,14.970779418945312,True,7.579578086733818,1.5172958374023438,882,3
1760496490.880861,8692.322124004364,3.806615713983774,-277.15181931853294,cpu,,,False,,,883,3
1760496500.884367,8702.32562994957,1.3157627545297146,3888.1534710526466,cpu,,,False,,,884,3
1760496510.8877463,8712.32900929451,5.582632031291723,2263.9413364231586,cpu,,,False,,,885,3
1760496520.890585,8722.331847906113,9.30636003613472,-1416.7893677949905,cpu,,,False,,,886,3
1760496530.8934937,8732.334756612778,7.43832066655159,-1985.9042949974537,cpu,,,False,,,887,3
1760496540.8961034,8742.337366342545,3.087666817009449,1029.239036142826,cpu,,,False,,,888,3
1760496550.899079,8752.34034204483,3.3778036013245583,2846.0221365094185,cpu,,,False,,,889,3
1760496560.9018078,8762.343070745468,7.571231573820114,125.2833753824234,cpu,,,False,,,890,3
1760496570.90444,8772.345702886581,9.013866074383259,-2076.523844152689,cpu,,,False,,,891,3
1760496580.9087021,8782.34996509552,5.737293511629105,-1150.710042566061,cpu,,,False,,,892,3
1760496590.9116783,8792.352941274643,2.3451680317521095,2261.778339743614,cpu,,,False,,,893,3
1760496600.9143217,8802.35558462143,3.895542351529002,2618.55055578053,cpu,,,False,,,894,3
1760496610.918085,8812.3593480587,8.320649154484272,-316.71300530433655,cpu,,,False,,,895,3
1760496620.9222069,8822.363469839096,9.16796550154686,-2373.0178363621235,cpu,,,False,,,896,3
1760496630.9242032,8832.365466117859,5.550645291805267,-1112.3372241854668,cpu,,,False,,,897,3
1760496640.9270508,8842.368313789368,3.2386728562414646,1614.6590933203697,cpu,,,False,,,898,3
1760496650.930017,8852.37127995491,5.150767043232918,1369.9531555175781,cpu,,,False,,,899,3
1760496660.932602,8862.373864889145,8.085030131042004,-871.4897558093071,cpu,-5.821168422698975,16.09140634536743,True,13.906198553740978,5.821168422698975,900,3
1760496670.9357378,8872.377000808716,7.482199929654598,-1410.3036373853683,cpu,,,False,,,901,3
1760496680.9384537,8882.37971663475,4.642903804779053,497.48923629522324,cpu,,,False,,,902,3
1760496690.9416995,8892.382962465286,4.0569305419921875,1973.180565983057,cpu,,,False,,,903,3
1760496700.9447684,8902.386031389236,6.443130783736706,603.4243851900101,cpu,,,False,,,904,3
1760496710.9476259,8912.388888835907,7.663280703127384,-900.7626213133335,cpu,,,False,,,905,3
1760496720.9502726,8922.391535520554,6.3525908626616,-362.8907725214958,cpu,,,False,,,906,3
1760496730.9531069,8932.394369840622,4.670176189392805,701.121985912323,cpu,,,False,,,907,3
1760496740.9561272,8942.397390127182,5.552393849939108,611.4700809121132,cpu,,,False,,,908,3
1760496750.9587376,8952.400000572205,7.695362903177738,-692.661851644516,cpu,,,False,,,909,3
1760496760.9618614,8962.403124332428,7.251934614032507,-1057.8511282801628,cpu,,,False,,,910,3
1760496770.9647582,8972.406021118164,4.81432257220149,882.4500255286694,cpu,,,False,,,911,3
1760496780.967097,8982.408360004425,4.873899277299643,1417.2648079693317,cpu,,,False,,,912,3
1760496790.970955,8992.412217855453,7.704751566052437,-648.3579054474831,cpu,,,False,,,913,3
1760496800.9742117,9002.415474653244,8.440271951258183,-1717.4226231873035,cpu,,,False,,,914,3
1760496810.9768274,9012.418090343475,6.150097586214542,-127.56884098052979,cpu,,,False,,,915,3
1760496820.9819155,9022.423178434372,4.552908707410097,1396.1587101221085,cpu,,,False,,,916,3
1760496830.9833944,9032.424657344818,6.049861200153828,558.8964559137821,cpu,,,False,,,917,3
1760496840.9860399,9042.427302837372,7.909408770501614,-1139.7222988307476,cpu,,,False,,,918,3
1760496850.9888597,9052.430122613907,7.0756725035607815,-910.1699106395245,cpu,-5.253911018371582,15.842239061991375,True,12.329583521932364,5.253911018371582,919,3
1760496860.991685,9062.43294787407,5.618478171527386,529.7018215060234,cpu,,,False,,,920,3
1760496870.994336,9072.43559885025,6.369292736053467,479.6357825398445,cpu,,,False,,,921,3
1760496880.998152,9082.439414978027,8.099422790110111,-811.973586678505,cpu,,,False,,,922,3
1760496891.0013516,9092.442614555359,6.716769654303789,-57.59298801422119,cpu,,,False,,,923,3
1760496901.0035489,9102.444811820984,6.074259988963604,864.0908636152744,cpu,,,False,,,924,3
1760496911.0063035,9112.447566509247,6.651447154581547,426.657497882843,cpu,,,False,,,925,3
1760496921.0090399,9122.45030283928,7.095451466739178,199.0674063563347,cpu,,,False,,,926,3
1760496931.0118053,9132.453068256378,7.145085837692022,281.03915974497795,cpu,,,False,,,927,3
1760496941.0147665,9142.45602941513,7.3049794882535934,23.76968041062355,cpu,,,False,,,928,3
1760496951.0179214,9152.459184408188,7.367814425379038,-77.40175351500511,cpu,,,False,,,929,3
1760496961.020718,9162.46198105812,7.254625204950571,26.94409340620041,cpu,,,False,,,930,3
1760496971.0238225,9172.46508550644,7.154911290854216,214.66799080371857,cpu,,,False,,,931,3
1760496981.0265899,9182.467852830887,7.170805241912603,270.4872749745846,cpu,,,False,,,932,3
1760496991.0292466,9192.470509529114,7.319212891161442,144.06908303499222,cpu,,,False,,,933,3
1760497001.032268,9202.473531007767,7.58747523650527,-10.084826499223709,cpu,,,False,,,934,3
1760497011.0350425,9212.476305484772,7.6784128323197365,11.440366506576538,cpu,,,False,,,935,3
1760497021.0373793,9222.478642225266,7.61226424947381,116.2034459412098,cpu,,,False,,,936,3
1760497031.0403938,9232.48165678978,7.571118418127298,115.1207834482193,cpu,-2.9368003209431968,16.490737597147625,True,10.507918739070496,2.9368003209431968,937,3
1760497041.043422,9242.484684944153,7.723337970674038,29.812566936016083,cpu,,,False,,,938,3
1760497051.0457993,9252.487062215805,7.903922349214554,-18.739141523838043,cpu,,,False,,,939,3
1760497061.0489168,9262.490179777145,7.885639555752277,55.938027799129486,cpu,,,False,,,940,3
1760497071.051896,9272.49315905571,7.880030199885368,113.17804455757141,cpu,,,False,,,941,3
1760497081.053963,9282.495225906372,8.013262413442135,78.28697562217712,cpu,,,False,,,942,3
1760497091.0570037,9292.49826669693,8.328219875693321,7.372349500656128,cpu,,,False,,,943,3
1760497101.0601985,9302.50146150589,8.518769405782223,-15.47299325466156,cpu,,,False,,,944,3
1760497111.0642354,9312.505498409271,8.571249432861805,84.22881364822388,cpu,,,False,,,945,3
1760497121.0671897,9322.508452653885,8.767971768975258,95.88338434696198,cpu,,,False,,,946,3
1760497131.0700157,9332.511278629303,8.979336358606815,-9.544193744659424,cpu,,,False,,,947,3
1760497141.0735204,9342.514783382416,9.143431670963764,-19.92657780647278,cpu,,,False,,,948,3
1760497151.0764828,9352.517745733261,9.260343387722969,20.61016857624054,cpu,,,False,,,949,3
1760497161.0794559,9362.520718812943,9.407405741512775,72.69717752933502,cpu,,,False,,,950,3
1760497171.0824718,9372.523734807968,9.578841738402843,101.99565440416336,cpu,,,False,,,951,3
1760497181.0854487,9382.526711702347,9.866608306765556,72.98402488231659,cpu,,,False,,,952,3
1760497191.0890281,9392.530291080475,10.150779969990253,40.43057560920715,cpu,,,False,,,953,3
1760497201.0913117,9402.532574653625,10.298090055584908,5.855225026607513,cpu,,,False,,,954,3
1760497211.0941136,9412.535376548767,10.41761040687561,19.79433000087738,cpu,9.417176246643066,30.045628547668457,True,1.000434160232544,9.417176246643066,955,3
1760497221.097099,9422.538362026215,10.538646951317787,61.2456351518631,cpu,,,False,,,956,3
1760497231.0999749,9432.541237831116,10.709531605243683,94.62796151638031,cpu,,,False,,,957,3
1760497241.1032014,9442.544464349747,10.953711345791817,122.59185314178467,cpu,,,False,,,958,3
1760497251.1062174,9452.547480344772,11.245321482419968,101.53092443943024,cpu,,,False,,,959,3
1760497261.1090379,9462.550300836563,11.56511064618826,87.21649646759033,cpu,,,False,,,960,3
1760497271.1125693,9472.553832292557,11.926396749913692,111.62739247083664,cpu,,,False,,,961,3
1760497281.115484,9482.556746959686,12.259751558303833,147.44512736797333,cpu,,,False,,,962,3
1760497291.1186817,9492.55994462967,12.56946288049221,148.6344262957573,cpu,,,False,,,963,3
1760497301.121575,9502.562838077545,12.970056384801865,164.3635332584381,cpu,,,False,,,964,3
1760497311.1246426,9512.565905570984,13.447614386677742,205.3501084446907,cpu,,,False,,,965,3
1760497321.127916,9522.569179058075,13.916254974901676,222.08504378795624,cpu,,,False,,,966,3
1760497331.130875,9532.57213807106,14.40398395061493,228.72257977724075,cpu,,,False,,,967,3
1760497341.133832,9542.575094938278,15.062408521771431,297.6004034280777,cpu,,,False,,,968,3
1760497351.1372137,9552.578476667404,15.92508889734745,391.6211426258087,cpu,,,False,,,969,3
1760497361.140182,9562.581444978714,16.901414841413498,288.8813614845276,cpu,,,False,,,970,3
1760497371.143128,9572.584390878677,17.930421978235245,373.84219467639923,cpu,,,False,,,971,3
1760497381.1461315,9582.587394475937,19.11654882133007,476.9451916217804,cpu,,,False,,,972,3
1760497391.149138,9592.59040093422,20.90863697230816,598.5163152217865,cpu,-4.268368085225423,16.28752549489339,True,25.17700505753358,4.268368085225423,973,3
1760497401.1520329,9602.593295812607,23.241130635142326,487.18973994255066,cpu,,,False,,,974,3
1760497411.1548855,9612.596148490906,26.097936555743217,328.4681588411331,cpu,,,False,,,975,3
1760497421.159266,9622.60052895546,29.76134791970253,63.79373371601105,cpu,,,False,,,976,3
1760497431.1621315,9632.603394508362,3.4678608644753695,2865.696093067527,cpu,,,False,,,977,3
1760497441.1639943,9642.60525727272,9.605832397937775,999.5177388191223,cpu,,,False,,,978,3
1760497451.1669328,9652.608195781708,15.8151276409626,-927.2517636418343,cpu,,,False,,,979,3
1760497461.169771,9662.611033916473,16.532180830836296,-1301.025040447712,cpu,,,False,,,980,3
1760497471.1728675,9672.614130496979,15.185311436653137,-61.377882957458496,cpu,,,False,,,981,3
1760497481.1757696,9682.617032527924,14.084003865718842,428.03213000297546,cpu,,,False,,,982,3
1760497491.1791637,9692.620426654816,14.284659177064896,538.0455404520035,cpu,,,False,,,983,3
1760497501.1841037,9702.625366687775,15.18585067242384,317.3612058162689,cpu,,,False,,,984,3
1760497511.1871426,9712.628405570984,16.01794920861721,81.65650069713593,cpu,,,False,,,985,3
1760497521.1899264,9722.631189346313,16.308046877384186,-11.090189218521118,cpu,,,False,,,986,3
1760497531.1926062,9732.633869171143,16.369394958019257,24.36712384223938,cpu,,,False,,,987,3
1760497541.195392,9742.63665485382,16.505343839526176,82.3773443698883,cpu,,,False,,,988,3
1760497551.1981635,9752.639426469803,16.88242517411709,133.7062567472458,cpu,,,False,,,989,3
1760497561.2005074,9762.641770362854,17.21394993364811,142.58921146392822,cpu,,,False,,,990,3
1760497571.2038572,9772.64512014389,17.54278503358364,154.56229448318481,cpu,-3.298521041870117,17.1661376953125,True,20.84130607545376,3.298521041870117,991,3
1760497581.2069862,9782.648249149323,17.965326085686684,213.42001855373383,cpu,,,False,,,992,3
1760497591.2093437,9792.650606632233,18.418923020362854,217.54391491413116,cpu,,,False,,,993,3
1760497601.2121925,9802.653455495834,18.815575167536736,242.4977719783783,cpu,,,False,,,994,3
1760497611.2152162,9812.656479120255,19.458170980215073,234.44369435310364,cpu,,,False,,,995,3
1760497621.2172189,9822.658481836319,20.19340731203556,199.88976418972015,cpu,,,False,,,996,3
1760497631.220721,9832.661983966827,21.03213593363762,235.78479886054993,cpu,,,False,,,997,3
1760497641.2237582,9842.665021181107,21.687138825654984,223.77073764801025,cpu,,,False,,,998,3
1760497651.2265115,9852.667774438858,22.283367812633514,312.2575581073761,cpu,,,False,,,999,3
1760497661.2302427,9862.671505689621,23.30208197236061,320.94866037368774,cpu,,,False,,,1000,3
1760497671.233293,9872.674556016922,24.27463047206402,242.55365133285522,cpu,,,False,,,1001,3
