timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760638554.8545856,2423.8199553489685,2025-10-16T13:15:54.854586,1760638554.8545856,1760638554.855395,0.8093797951005399,1.0,1.0,cpu,,,,,
1760638564.856755,2433.8221247196198,2025-10-16T13:16:04.856755,1760638564.856755,1760638564.8576488,0.8938530227169394,1.0,1.0,cpu,,,,,
1760638574.859158,2443.8245277404785,2025-10-16T13:16:14.859158,1760638574.859158,1760638574.8601363,0.9781939443200827,1.0,1.0,cpu,,,,,
1760638584.8614776,2453.8268473148346,2025-10-16T13:16:24.861478,1760638584.8614776,1760638584.862537,1.0593213373795152,1.0,1.0,cpu,,,,,
1760638594.8628716,2463.8282413482666,2025-10-16T13:16:34.862872,1760638594.8628716,1760638594.864011,1.139389001764357,1.0,1.0,cpu,,,,,
1760638604.8654633,2473.8308329582214,2025-10-16T13:16:44.865463,1760638604.8654633,1760638604.866683,1.2197077739983797,1.0,1.0,cpu,,,,,
1760638614.867761,2483.8331305980682,2025-10-16T13:16:54.867761,1760638614.867761,1760638614.8690767,1.3158883666619658,1.0,1.0,cpu,,,,,
1760638624.869723,2493.8350927829742,2025-10-16T13:17:04.869723,1760638624.869723,1760638624.871144,1.4210161752998829,1.0,1.0,cpu,,,,,
1760638634.8718367,2503.837206363678,2025-10-16T13:17:14.871837,1760638634.8718367,1760638634.8733692,1.5324807027354836,1.0,1.0,cpu,10.080099105834961,64.71776962280273,pool.ntp.org,-8.55,-10.08
1760638644.955609,2513.920978784561,2025-10-16T13:17:24.955609,1760638644.955609,1760638644.9572673,1.6582366079092026,1.0,1.0,cpu,,,,,
1760638654.9577749,2523.9231445789337,2025-10-16T13:17:34.957775,1760638654.9577749,1760638654.9595618,1.7870368901640177,1.0,1.0,cpu,,,,,
1760638664.960685,2533.9260547161102,2025-10-16T13:17:44.960685,1760638664.960685,1760638664.96262,1.935123698785901,1.0,1.0,cpu,,,,,
1760638674.9629762,2543.9283459186554,2025-10-16T13:17:54.962976,1760638674.9629762,1760638674.9650638,2.0876408088952303,1.0,1.0,cpu,,,,,
1760638684.9654303,2553.93079996109,2025-10-16T13:18:04.965430,1760638684.9654303,1760638684.9676938,2.2636204957962036,1.0,1.0,cpu,,,,,
