timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760567621.0906267,7397.893507480621,2025-10-15T17:33:41.090627,1760567621.0906267,1760567621.0859003,-4.726392216980457,1.0,0.95,cpu,,,,,
1760567631.0923557,7407.895236492157,2025-10-15T17:33:51.092356,1760567631.0923557,1760567631.0875962,-4.759575705975294,1.0,0.95,cpu,,,,,
1760567641.094076,7417.896956682205,2025-10-15T17:34:01.094076,1760567641.094076,1760567641.0893352,-4.740784410387278,1.0,0.95,cpu,-2.7904510498046875,34.96742248535156,pool.ntp.org,-1.95,2.79
1760567651.132301,7427.935181856155,2025-10-15T17:34:11.132301,1760567651.132301,1760567651.127608,-4.693040624260902,1.0,0.95,cpu,,,,,
1760567661.1344428,7437.9373235702515,2025-10-15T17:34:21.134443,1760567661.1344428,1760567661.1297848,-4.657887388020754,1.0,0.95,cpu,,,,,
1760567671.1363335,7447.939214229584,2025-10-15T17:34:31.136333,1760567671.1363335,1760567671.1316597,-4.6737315133214,1.0,0.95,cpu,,,,,
1760567681.1378508,7457.940731525421,2025-10-15T17:34:41.137851,1760567681.1378508,1760567681.1331127,-4.737977869808674,1.0,0.95,cpu,,,,,
1760567691.1398618,7467.942742586136,2025-10-15T17:34:51.139862,1760567691.1398618,1760567691.1350517,-4.810038488358259,1.0,0.95,cpu,,,,,
1760567701.1422625,7477.945143222809,2025-10-15T17:35:01.142262,1760567701.1422625,1760567701.1374757,-4.786752164363861,1.0,0.95,cpu,,,,,
1760567711.1443887,7487.947269439697,2025-10-15T17:35:11.144389,1760567711.1443887,1760567711.1397207,-4.667947068810463,1.0,0.95,cpu,,,,,
1760567721.1477644,7497.950645208359,2025-10-15T17:35:21.147764,1760567721.1477644,1760567721.1432126,-4.551866091787815,1.0,0.95,cpu,,,,,
1760567731.1489801,7507.951860904694,2025-10-15T17:35:31.148980,1760567731.1489801,1760567731.1443858,-4.594253841787577,1.0,0.95,cpu,,,,,
1760567741.150811,7517.9536917209625,2025-10-15T17:35:41.150811,1760567741.150811,1760567741.1460538,-4.757247865200043,1.0,0.95,cpu,2.2132396697998047,39.97468948364258,pool.ntp.org,-6.97,-2.21
1760567751.2060368,7528.008917570114,2025-10-15T17:35:51.206037,1760567751.2060368,1760567751.201189,-4.847773816436529,1.0,0.95,cpu,,,,,
1760567761.2069898,7538.009870529175,2025-10-15T17:36:01.206990,1760567761.2069898,1760567761.2022126,-4.777308087795973,1.0,0.95,cpu,,,,,
1760567771.207932,7548.010812759399,2025-10-15T17:36:11.207932,1760567771.207932,1760567771.2032785,-4.653523676097393,1.0,0.95,cpu,,,,,
1760567781.2097049,7558.012585639954,2025-10-15T17:36:21.209705,1760567781.2097049,1760567781.205068,-4.636792466044426,1.0,0.95,cpu,,,,,
1760567791.2110033,7568.013884067535,2025-10-15T17:36:31.211003,1760567791.2110033,1760567791.2062569,-4.7463178634643555,1.0,0.95,cpu,,,,,
1760567801.2127457,7578.0156264305115,2025-10-15T17:36:41.212746,1760567801.2127457,1760567801.2079175,-4.828109871596098,1.0,0.95,cpu,,,,,
1760567811.2144978,7588.017378568649,2025-10-15T17:36:51.214498,1760567811.2144978,1760567811.209726,-4.771651234477758,1.0,0.95,cpu,,,,,
1760567821.2155905,7598.018471240997,2025-10-15T17:37:01.215590,1760567821.2155905,1760567821.210935,-4.655432887375355,1.0,0.95,cpu,,,,,
1760567831.217386,7608.0202667713165,2025-10-15T17:37:11.217386,1760567831.217386,1760567831.2127473,-4.638790152966976,1.0,0.95,cpu,,,,,
1760567841.219192,7618.022072792053,2025-10-15T17:37:21.219192,1760567841.219192,1760567841.2144752,-4.716755822300911,1.0,0.95,cpu,-1.5692710876464844,28.879165649414062,pool.ntp.org,-3.15,1.57
1760567851.2502964,7628.053177118301,2025-10-15T17:37:31.250296,1760567851.2502964,1760567851.2455232,-4.773169755935669,1.0,0.95,cpu,,,,,
1760567861.2510855,7638.053966283798,2025-10-15T17:37:41.251086,1760567861.2510855,1760567861.2463493,-4.7361040487885475,1.0,0.95,cpu,,,,,
1760567871.25258,7648.055460691452,2025-10-15T17:37:51.252580,1760567871.25258,1760567871.2479131,-4.666787572205067,1.0,0.95,cpu,,,,,
1760567881.2544878,7658.057368516922,2025-10-15T17:38:01.254488,1760567881.2544878,1760567881.2498245,-4.663236439228058,1.0,0.95,cpu,,,,,
1760567891.2561936,7668.0590744018555,2025-10-15T17:38:11.256194,1760567891.2561936,1760567891.2514808,-4.712821450084448,1.0,0.95,cpu,,,,,
1760567901.2583463,7678.061227083206,2025-10-15T17:38:21.258346,1760567901.2583463,1760567901.25361,-4.73642535507679,1.0,0.95,cpu,,,,,
1760567911.2605777,7688.063458442688,2025-10-15T17:38:31.260578,1760567911.2605777,1760567911.2558656,-4.712096881121397,1.0,0.95,cpu,,,,,
1760567921.2622516,7698.065132379532,2025-10-15T17:38:41.262252,1760567921.2622516,1760567921.257578,-4.67380415648222,1.0,0.95,cpu,,,,,
1760567931.2635312,7708.066411972046,2025-10-15T17:38:51.263531,1760567931.2635312,1760567931.2588599,-4.671361297369003,1.0,0.95,cpu,,,,,
1760567941.2646654,7718.067546129227,2025-10-15T17:39:01.264665,1760567941.2646654,1760567941.2599676,-4.697707481682301,1.0,0.95,cpu,-1.6341209411621094,65.08159637451172,pool.ntp.org,-3.06,1.63
1760567951.3471062,7728.149986982346,2025-10-15T17:39:11.347106,1760567951.3471062,1760567951.342395,-4.711245186626911,1.0,0.95,cpu,,,,,
1760567961.3492033,7738.152084112167,2025-10-15T17:39:21.349203,1760567961.3492033,1760567961.3444967,-4.706610459834337,1.0,0.95,cpu,,,,,
1760567971.3509147,7748.153795480728,2025-10-15T17:39:31.350915,1760567971.3509147,1760567971.3462107,-4.704039543867111,1.0,0.95,cpu,,,,,
1760567981.3529603,7758.155841112137,2025-10-15T17:39:41.352960,1760567981.3529603,1760567981.3482475,-4.7128889709711075,1.0,0.95,cpu,,,,,
1760567991.3548188,7768.157699584961,2025-10-15T17:39:51.354819,1760567991.3548188,1760567991.3500896,-4.729227628558874,1.0,0.95,cpu,,,,,
1760568001.357049,7778.15992975235,2025-10-15T17:40:01.357049,1760568001.357049,1760568001.3523183,-4.730626009404659,1.0,0.95,cpu,,,,,
1760568011.359119,7788.161999702454,2025-10-15T17:40:11.359119,1760568011.359119,1760568011.3544,-4.719119518995285,1.0,0.95,cpu,,,,,
1760568021.360859,7798.163739681244,2025-10-15T17:40:21.360859,1760568021.360859,1760568021.3561487,-4.710118286311626,1.0,0.95,cpu,,,,,
1760568031.3625584,7808.165439128876,2025-10-15T17:40:31.362558,1760568031.3625584,1760568031.3578422,-4.716111812740564,1.0,0.95,cpu,,,,,
1760568041.3641536,7818.1670343875885,2025-10-15T17:40:41.364154,1760568041.3641536,1760568041.359428,-4.7257342375814915,1.0,0.95,cpu,-3.5827159881591797,43.001651763916016,pool.ntp.org,-1.14,3.58
1760568051.4104347,7828.213315486908,2025-10-15T17:40:51.410435,1760568051.4104347,1760568051.4057107,-4.724039230495691,1.0,0.95,cpu,,,,,
1760568061.4122894,7838.215170145035,2025-10-15T17:41:01.412289,1760568061.4122894,1760568061.407571,-4.718294367194176,1.0,0.95,cpu,,,,,
1760568071.4144099,7848.217290639877,2025-10-15T17:41:11.414410,1760568071.4144099,1760568071.4096925,-4.71745477989316,1.0,0.95,cpu,,,,,
1760568081.4164333,7858.219314098358,2025-10-15T17:41:21.416433,1760568081.4164333,1760568081.4117131,-4.7202566638588905,1.0,0.95,cpu,,,,,
1760568091.4183335,7868.221214294434,2025-10-15T17:41:31.418334,1760568091.4183335,1760568091.4136093,-4.724233411252499,1.0,0.95,cpu,,,,,
1760568101.4204216,7878.223302364349,2025-10-15T17:41:41.420422,1760568101.4204216,1760568101.4156911,-4.730489104986191,1.0,0.95,cpu,,,,,
1760568111.422511,7888.225391864777,2025-10-15T17:41:51.422511,1760568111.422511,1760568111.4177692,-4.741986747831106,1.0,0.95,cpu,,,,,
1760568121.4242082,7898.227088928223,2025-10-15T17:42:01.424208,1760568121.4242082,1760568121.419455,-4.753091372549534,1.0,0.95,cpu,,,,,
1760568131.4251225,7908.2280032634735,2025-10-15T17:42:11.425122,1760568131.4251225,1760568131.420367,-4.755445756018162,1.0,0.95,cpu,,,,,
1760568141.427022,7918.229902744293,2025-10-15T17:42:21.427022,1760568141.427022,1760568141.4222803,-4.741705022752285,1.0,0.95,cpu,-5.59687614440918,57.767391204833984,pool.ntp.org,0.86,5.60
1760568151.4995694,7928.302450180054,2025-10-15T17:42:31.499569,1760568151.4995694,1760568151.4948478,-4.721587523818016,1.0,0.95,cpu,,,,,
1760568161.5020804,7938.304961204529,2025-10-15T17:42:41.502080,1760568161.5020804,1760568161.497365,-4.715426824986935,1.0,0.95,cpu,,,,,
1760568171.5041025,7948.306983232498,2025-10-15T17:42:51.504102,1760568171.5041025,1760568171.4993775,-4.725022241473198,1.0,0.95,cpu,,,,,
1760568181.5060565,7958.3089373111725,2025-10-15T17:43:01.506057,1760568181.5060565,1760568181.5013213,-4.7351280227303505,1.0,0.95,cpu,,,,,
1760568191.509139,7968.312019824982,2025-10-15T17:43:11.509139,1760568191.509139,1760568191.5044086,-4.730486311018467,1.0,0.95,cpu,,,,,
1760568201.5101361,7978.3130168914795,2025-10-15T17:43:21.510136,1760568201.5101361,1760568201.5054152,-4.720916040241718,1.0,0.95,cpu,,,,,
1760568211.5119839,7988.3148646354675,2025-10-15T17:43:31.511984,1760568211.5119839,1760568211.5072644,-4.7195106744766235,1.0,0.95,cpu,,,,,
1760568221.5130646,7998.315945386887,2025-10-15T17:43:41.513065,1760568221.5130646,1760568221.508339,-4.725737031549215,1.0,0.95,cpu,,,,,
1760568231.5150657,8008.317946434021,2025-10-15T17:43:51.515066,1760568231.5150657,1760568231.5103319,-4.733833484351635,1.0,0.95,cpu,,,,,
1760568241.5169363,8018.319817066193,2025-10-15T17:44:01.516936,1760568241.5169363,1760568241.5121999,-4.736528731882572,1.0,0.95,cpu,-2.3932456970214844,67.74425506591797,pool.ntp.org,-2.34,2.39
1760568251.60086,8028.4037408828735,2025-10-15T17:44:11.600860,1760568251.60086,1760568251.596128,-4.732169210910797,1.0,0.95,cpu,,,,,
1760568261.6028237,8038.405704498291,2025-10-15T17:44:21.602824,1760568261.6028237,1760568261.5980988,-4.7250352799892426,1.0,0.95,cpu,,,,,
1760568271.6047366,8048.407617330551,2025-10-15T17:44:31.604737,1760568271.6047366,1760568271.6000166,-4.720039200037718,1.0,0.95,cpu,,,,,
1760568281.6064255,8058.4093062877655,2025-10-15T17:44:41.606426,1760568281.6064255,1760568281.6017077,-4.717774223536253,1.0,0.95,cpu,,,,,
1760568291.6083398,8068.411220550537,2025-10-15T17:44:51.608340,1760568291.6083398,1760568291.6036186,-4.721186123788357,1.0,0.95,cpu,,,,,
1760568301.6101496,8078.413030385971,2025-10-15T17:45:01.610150,1760568301.6101496,1760568301.6054232,-4.726383835077286,1.0,0.95,cpu,,,,,
1760568311.6119554,8088.414836168289,2025-10-15T17:45:11.611955,1760568311.6119554,1760568311.6072261,-4.729364067316055,1.0,0.95,cpu,,,,,
1760568321.6130815,8098.415962219238,2025-10-15T17:45:21.613081,1760568321.6130815,1760568321.6083534,-4.727985709905624,1.0,0.95,cpu,,,,,
1760568331.6147692,8108.41764998436,2025-10-15T17:45:31.614769,1760568331.6147692,1760568331.610046,-4.723221063613892,1.0,0.95,cpu,,,,,
1760568341.6165845,8118.419465303421,2025-10-15T17:45:41.616585,1760568341.6165845,1760568341.6118643,-4.7202748246490955,1.0,0.95,cpu,-1.249551773071289,34.01041030883789,pool.ntp.org,-3.47,1.25
1760568351.6746395,8128.477520227432,2025-10-15T17:45:51.674639,1760568351.6746395,1760568351.669917,-4.722266457974911,1.0,0.95,cpu,,,,,
1760568361.6765873,8138.4794681072235,2025-10-15T17:46:01.676587,1760568361.6765873,1760568361.6718612,-4.7262865118682384,1.0,0.95,cpu,,,,,
1760568371.678554,8148.4814348220825,2025-10-15T17:46:11.678554,1760568371.678554,1760568371.673826,-4.728194326162338,1.0,0.95,cpu,,,,,
1760568381.6805525,8158.483433246613,2025-10-15T17:46:21.680552,1760568381.6805525,1760568381.675826,-4.726338665932417,1.0,0.95,cpu,,,,,
1760568391.6824079,8168.485288619995,2025-10-15T17:46:31.682408,1760568391.6824079,1760568391.6776848,-4.7229561023414135,1.0,0.95,cpu,,,,,
1760568401.6833236,8178.486204385757,2025-10-15T17:46:41.683324,1760568401.6833236,1760568401.678603,-4.720618948340416,1.0,0.95,cpu,,,,,
1760568411.6851192,8188.487999916077,2025-10-15T17:46:51.685119,1760568411.6851192,1760568411.6803973,-4.721793346107006,1.0,0.95,cpu,,,,,
1760568421.686958,8198.489838838577,2025-10-15T17:47:01.686958,1760568421.686958,1760568421.6822326,-4.725548438727856,1.0,0.95,cpu,,,,,
1760568431.6887293,8208.491610050201,2025-10-15T17:47:11.688729,1760568431.6887293,1760568431.6840017,-4.727503750473261,1.0,0.95,cpu,,,,,
1760568441.6906524,8218.49353313446,2025-10-15T17:47:21.690652,1760568441.6906524,1760568441.685927,-4.725472070276737,1.0,0.95,cpu,-0.3590583801269531,23.71978759765625,pool.ntp.org,-4.37,0.36
1760568451.7294075,8228.532288312912,2025-10-15T17:47:31.729408,1760568451.7294075,1760568451.7246864,-4.721249919384718,1.0,0.95,cpu,,,,,
1760568461.7313151,8238.534195899963,2025-10-15T17:47:41.731315,1760568461.7313151,1760568461.726595,-4.720139782875776,1.0,0.95,cpu,,,,,
1760568471.7329829,8248.535863637924,2025-10-15T17:47:51.732983,1760568471.7329829,1760568471.7282608,-4.722040146589279,1.0,0.95,cpu,,,,,
1760568481.7347543,8258.537635087967,2025-10-15T17:48:01.734754,1760568481.7347543,1760568481.7300313,-4.723162390291691,1.0,0.95,cpu,,,,,
1760568491.7357714,8268.538652181625,2025-10-15T17:48:11.735771,1760568491.7357714,1760568491.7310495,-4.721800796687603,1.0,0.95,cpu,,,,,
1760568501.73754,8278.540420770645,2025-10-15T17:48:21.737540,1760568501.73754,1760568501.7328217,-4.718326032161713,1.0,0.95,cpu,,,,,
1760568511.7392159,8288.542096614838,2025-10-15T17:48:31.739216,1760568511.7392159,1760568511.7344997,-4.716130439192057,1.0,0.95,cpu,,,,,
1760568521.740939,8298.543819665909,2025-10-15T17:48:41.740939,1760568521.740939,1760568521.7362225,-4.716492723673582,1.0,0.95,cpu,,,,,
1760568531.7426279,8308.545508623123,2025-10-15T17:48:51.742628,1760568531.7426279,1760568531.73791,-4.71793208271265,1.0,0.95,cpu,,,,,
1760568541.7450485,8318.547929286957,2025-10-15T17:49:01.745049,1760568541.7450485,1760568541.740331,-4.71765361726284,1.0,0.95,cpu,-4.513025283813477,42.963504791259766,pool.ntp.org,-0.20,4.51
1760568551.8071294,8328.610010147095,2025-10-15T17:49:11.807129,1760568551.8071294,1760568551.8024132,-4.71627339720726,1.0,0.95,cpu,,,,,
1760568561.8089302,8338.611810922623,2025-10-15T17:49:21.808930,1760568561.8089302,1760568561.8042142,-4.715905524790287,1.0,0.95,cpu,,,,,
1760568571.8097658,8348.612646579742,2025-10-15T17:49:31.809766,1760568571.8097658,1760568571.8050478,-4.7179535031318665,1.0,0.95,cpu,,,,,
1760568581.8107362,8358.61361694336,2025-10-15T17:49:41.810736,1760568581.8107362,1760568581.8060153,-4.72088810056448,1.0,0.95,cpu,,,,,
1760568591.8124938,8368.615374565125,2025-10-15T17:49:51.812494,1760568591.8124938,1760568591.8077712,-4.7224839217960835,1.0,0.95,cpu,,,,,
1760568601.8142009,8378.61708164215,2025-10-15T17:50:01.814201,1760568601.8142009,1760568601.8094792,-4.721534438431263,1.0,0.95,cpu,,,,,
1760568611.8151386,8388.618019342422,2025-10-15T17:50:11.815139,1760568611.8151386,1760568611.8104184,-4.72022220492363,1.0,0.95,cpu,,,,,
1760568621.8169327,8398.61981344223,2025-10-15T17:50:21.816933,1760568621.8169327,1760568621.812213,-4.7196196392178535,1.0,0.95,cpu,,,,,
1760568631.8188283,8408.621709108353,2025-10-15T17:50:31.818828,1760568631.8188283,1760568631.8141088,-4.719598218798637,1.0,0.95,cpu,,,,,
1760568641.8207712,8418.623651981354,2025-10-15T17:50:41.820771,1760568641.8207712,1760568641.8160524,-4.718769807368517,1.0,0.95,cpu,-0.4363059997558594,21.66748046875,pool.ntp.org,-4.28,0.44
1760568651.8565266,8428.659407377243,2025-10-15T17:50:51.856527,1760568651.8565266,1760568651.8518093,-4.71736304461956,1.0,0.95,cpu,,,,,
1760568661.858325,8438.661205768585,2025-10-15T17:51:01.858325,1760568661.858325,1760568661.8536086,-4.716312978416681,1.0,0.95,cpu,,,,,
1760568671.85928,8448.662160873413,2025-10-15T17:51:11.859280,1760568671.85928,1760568671.8545635,-4.7166114673018456,1.0,0.95,cpu,,,,,
1760568681.8615665,8458.664447307587,2025-10-15T17:51:21.861567,1760568681.8615665,1760568681.8568492,-4.717410076409578,1.0,0.95,cpu,,,,,
1760568691.86323,8468.666110754013,2025-10-15T17:51:31.863230,1760568691.86323,1760568691.8585129,-4.717053845524788,1.0,0.95,cpu,,,,,
1760568701.8641076,8478.666988372803,2025-10-15T17:51:41.864108,1760568701.8641076,1760568701.859392,-4.715795628726482,1.0,0.95,cpu,,,,,
1760568711.8659215,8488.668802261353,2025-10-15T17:51:51.865921,1760568711.8659215,1760568711.861206,-4.715327639132738,1.0,0.95,cpu,,,,,
1760568721.8678732,8498.670753955841,2025-10-15T17:52:01.867873,1760568721.8678732,1760568721.863157,-4.71608666703105,1.0,0.95,cpu,,,,,
1760568731.8697412,8508.672621965408,2025-10-15T17:52:11.869741,1760568731.8697412,1760568731.8650234,-4.717877134680748,1.0,0.95,cpu,,,,,
1760568741.8722384,8518.675119161606,2025-10-15T17:52:21.872238,1760568741.8722384,1760568741.8675191,-4.719218239188194,1.0,0.95,cpu,1.86920166015625,29.03461456298828,pool.ntp.org,-6.59,-1.87
1760568751.9049394,8528.707820177078,2025-10-15T17:52:31.904939,1760568751.9049394,1760568751.9002206,-4.7188978642225266,1.0,0.95,cpu,,,,,
1760568761.9058287,8538.708709478378,2025-10-15T17:52:41.905829,1760568761.9058287,1760568761.9011106,-4.7179535031318665,1.0,0.95,cpu,,,,,
1760568771.9076655,8548.710546255112,2025-10-15T17:52:51.907665,1760568771.9076655,1760568771.9029481,-4.717404954135418,1.0,0.95,cpu,,,,,
1760568781.9094787,8558.712359428406,2025-10-15T17:53:01.909479,1760568781.9094787,1760568781.904761,-4.717648029327393,1.0,0.95,cpu,,,,,
1760568791.9113483,8568.714229106903,2025-10-15T17:53:11.911348,1760568791.9113483,1760568791.9066305,-4.717862233519554,1.0,0.95,cpu,,,,,
1760568801.9134223,8578.716303110123,2025-10-15T17:53:21.913422,1760568801.9134223,1760568801.9087045,-4.717924632132053,1.0,0.95,cpu,,,,,
1760568811.915425,8588.718305826187,2025-10-15T17:53:31.915425,1760568811.915425,1760568811.9107077,-4.717233590781689,1.0,0.95,cpu,,,,,
1760568821.9171953,8598.720076084137,2025-10-15T17:53:41.917195,1760568821.9171953,1760568821.9124787,-4.716663621366024,1.0,0.95,cpu,,,,,
1760568831.9190428,8608.721923589706,2025-10-15T17:53:51.919043,1760568831.9190428,1760568831.9143264,-4.7163753770291805,1.0,0.95,cpu,,,,,
1760568841.9215322,8618.72441291809,2025-10-15T17:54:01.921532,1760568841.9215322,1760568841.9168158,-4.716414958238602,1.0,0.95,cpu,5.603313446044922,72.04627990722656,pool.ntp.org,-10.32,-5.60
1760568851.995417,8628.79829788208,2025-10-15T17:54:11.995417,1760568851.995417,1760568851.990701,-4.716039635241032,1.0,0.95,cpu,,,,,
1760568861.9977837,8638.800664424896,2025-10-15T17:54:21.997784,1760568861.9977837,1760568861.9930675,-4.716039169579744,1.0,0.95,cpu,,,,,
1760568871.9997592,8648.802639961243,2025-10-15T17:54:31.999759,1760568871.9997592,1760568871.9950423,-4.716839175671339,1.0,0.95,cpu,,,,,
1760568882.0018485,8658.804729223251,2025-10-15T17:54:42.001848,1760568882.0018485,1760568881.9971309,-4.717597737908363,1.0,0.95,cpu,,,,,
1760568892.0043163,8668.807197093964,2025-10-15T17:54:52.004316,1760568892.0043163,1760568891.9995985,-4.717779345810413,1.0,0.95,cpu,,,,,
1760568902.0062096,8678.8090903759,2025-10-15T17:55:02.006210,1760568902.0062096,1760568902.0014918,-4.717879928648472,1.0,0.95,cpu,,,,,
1760568912.0086648,8688.811545610428,2025-10-15T17:55:12.008665,1760568912.0086648,1760568912.0039465,-4.718372132629156,1.0,0.95,cpu,,,,,
1760568922.0123167,8698.815197467804,2025-10-15T17:55:22.012317,1760568922.0123167,1760568922.0075974,-4.719303920865059,1.0,0.95,cpu,,,,,
1760568932.0140905,8708.816971302032,2025-10-15T17:55:32.014091,1760568932.0140905,1760568932.0093699,-4.72067017108202,1.0,0.95,cpu,,,,,
1760568942.0155873,8718.818468093872,2025-10-15T17:55:42.015587,1760568942.0155873,1760568942.0108657,-4.7217486426234245,1.0,0.95,cpu,0.4887580871582031,58.54225158691406,pool.ntp.org,-5.21,-0.49
1760568952.077169,8728.880049705505,2025-10-15T17:55:52.077169,1760568952.077169,1760568952.0724466,-4.722257144749165,1.0,0.95,cpu,,,,,
1760568962.0790448,8738.881925582886,2025-10-15T17:56:02.079045,1760568962.0790448,1760568962.074323,-4.721959587186575,1.0,0.95,cpu,,,,,
1760568972.0810413,8748.883922100067,2025-10-15T17:56:12.081041,1760568972.0810413,1760568972.0763192,-4.72211604937911,1.0,0.95,cpu,,,,,
1760568982.0828042,8758.885684967041,2025-10-15T17:56:22.082804,1760568982.0828042,1760568982.078082,-4.722154699265957,1.0,0.95,cpu,,,,,
1760568992.0846019,8768.887482643127,2025-10-15T17:56:32.084602,1760568992.0846019,1760568992.0798793,-4.72266785800457,1.0,0.95,cpu,,,,,
1760569002.0867922,8778.889672994614,2025-10-15T17:56:42.086792,1760569002.0867922,1760569002.0820694,-4.722795449197292,1.0,0.95,cpu,,,,,
1760569012.0899756,8788.892856359482,2025-10-15T17:56:52.089976,1760569012.0899756,1760569012.0852528,-4.722881596535444,1.0,0.95,cpu,,,,,
1760569022.0918512,8798.894731998444,2025-10-15T17:57:02.091851,1760569022.0918512,1760569022.0871286,-4.7225975431501865,1.0,0.95,cpu,,,,,
1760569032.0926874,8808.8955681324,2025-10-15T17:57:12.092687,1760569032.0926874,1760569032.0879645,-4.722824785858393,1.0,0.95,cpu,,,,,
1760569042.0947483,8818.897629022598,2025-10-15T17:57:22.094748,1760569042.0947483,1760569042.0900252,-4.723104648292065,1.0,0.95,cpu,4.915475845336914,54.7032356262207,pool.ntp.org,-9.64,-4.92
1760569052.1664453,8828.969326019287,2025-10-15T17:57:32.166445,1760569052.1664453,1760569052.1617217,-4.723528400063515,1.0,0.95,cpu,,,,,
1760569062.1681113,8838.970992088318,2025-10-15T17:57:42.168111,1760569062.1681113,1760569062.1633873,-4.724141210317612,1.0,0.95,cpu,,,,,
1760569072.1702092,8848.973089933395,2025-10-15T17:57:52.170209,1760569072.1702092,1760569072.1654847,-4.724513739347458,1.0,0.95,cpu,,,,,
1760569082.1722488,8858.97512960434,2025-10-15T17:58:02.172249,1760569082.1722488,1760569082.1675246,-4.7242832370102406,1.0,0.95,cpu,,,,,
1760569092.1731439,8868.976024627686,2025-10-15T17:58:12.173144,1760569092.1731439,1760569092.1684208,-4.723124206066132,1.0,0.95,cpu,,,,,
1760569102.175023,8878.977903842926,2025-10-15T17:58:22.175023,1760569102.175023,1760569102.1703014,-4.721658304333687,1.0,0.95,cpu,,,,,
1760569112.1769571,8888.97983789444,2025-10-15T17:58:32.176957,1760569112.1769571,1760569112.1722372,-4.719979595392942,1.0,0.95,cpu,,,,,
1760569122.1778953,8898.980776071548,2025-10-15T17:58:42.177895,1760569122.1778953,1760569122.1731768,-4.718660376966,1.0,0.95,cpu,,,,,
1760569132.17978,8908.982660770416,2025-10-15T17:58:52.179780,1760569132.17978,1760569132.1750617,-4.718299955129623,1.0,0.95,cpu,,,,,
1760569142.181447,8918.984327793121,2025-10-15T17:59:02.181447,1760569142.181447,1760569142.1767282,-4.718826152384281,1.0,0.95,cpu,4.001617431640625,31.676292419433594,pool.ntp.org,-8.72,-4.00
1760569152.2273088,8929.03018951416,2025-10-15T17:59:12.227309,1760569152.2273088,1760569152.2225893,-4.719428718090057,1.0,0.95,cpu,,,,,
1760569162.2291944,8939.032075166702,2025-10-15T17:59:22.229194,1760569162.2291944,1760569162.2244744,-4.719938151538372,1.0,0.95,cpu,,,,,
1760569172.2309275,8949.033808231354,2025-10-15T17:59:32.230927,1760569172.2309275,1760569172.2262082,-4.719140939414501,1.0,0.95,cpu,,,,,
1760569182.2321925,8959.035073280334,2025-10-15T17:59:42.232193,1760569182.2321925,1760569182.2274747,-4.717943258583546,1.0,0.95,cpu,,,,,
1760569192.2345839,8969.037464618683,2025-10-15T17:59:52.234584,1760569192.2345839,1760569192.2298658,-4.718161188066006,1.0,0.95,cpu,,,,,
1760569202.2364056,8979.039286375046,2025-10-15T18:00:02.236406,1760569202.2364056,1760569202.231686,-4.7194091603159904,1.0,0.95,cpu,,,,,
1760569212.2375886,8989.040469408035,2025-10-15T18:00:12.237589,1760569212.2375886,1760569212.232868,-4.72073582932353,1.0,0.95,cpu,,,,,
1760569222.2395008,8999.04238152504,2025-10-15T18:00:22.239501,1760569222.2395008,1760569222.2347794,-4.721285775303841,1.0,0.95,cpu,,,,,
1760569232.2412155,9009.04409623146,2025-10-15T18:00:32.241215,1760569232.2412155,1760569232.236494,-4.721296485513449,1.0,0.95,cpu,,,,,
1760569242.2430947,9019.045975446701,2025-10-15T18:00:42.243095,1760569242.2430947,1760569242.2383735,-4.721105098724365,1.0,0.95,cpu,-0.04649162292480469,46.793460845947266,pool.ntp.org,-4.67,0.05
1760569252.30685,9029.10973072052,2025-10-15T18:00:52.306850,1760569252.30685,1760569252.3021288,-4.721134435385466,1.0,0.95,cpu,,,,,
1760569262.3088584,9039.11173915863,2025-10-15T18:01:02.308858,1760569262.3088584,1760569262.3041368,-4.7216275706887245,1.0,0.95,cpu,,,,,
1760569272.3105712,9049.113451957703,2025-10-15T18:01:12.310571,1760569272.3105712,1760569272.305849,-4.722077399492264,1.0,0.95,cpu,,,,,
1760569282.312483,9059.115363836288,2025-10-15T18:01:22.312483,1760569282.312483,1760569282.307761,-4.722071345895529,1.0,0.95,cpu,,,,,
1760569292.3143313,9069.117212057114,2025-10-15T18:01:32.314331,1760569292.3143313,1760569292.3096097,-4.721733275800943,1.0,0.95,cpu,,,,,
1760569302.3152359,9079.118116617203,2025-10-15T18:01:42.315236,1760569302.3152359,1760569302.3105147,-4.721136763691902,1.0,0.95,cpu,,,,,
1760569312.317215,9089.120095729828,2025-10-15T18:01:52.317215,1760569312.317215,1760569312.312494,-4.720835480839014,1.0,0.95,cpu,,,,,
1760569322.3193538,9099.122234582901,2025-10-15T18:02:02.319354,1760569322.3193538,1760569322.3146331,-4.720723256468773,1.0,0.95,cpu,,,,,
1760569332.321234,9109.124114751816,2025-10-15T18:02:12.321234,1760569332.321234,1760569332.3165133,-4.720699042081833,1.0,0.95,cpu,,,,,
1760569342.3230338,9119.12591457367,2025-10-15T18:02:22.323034,1760569342.3230338,1760569342.3183131,-4.720738623291254,1.0,0.95,cpu,0.9469985961914062,38.52081298828125,pool.ntp.org,-5.67,-0.95
